2013-10-13 05:19:35	0.79	8
2013-10-13 05:34:35	0.79	7
2013-10-13 05:49:35	0.79	7
2013-10-13 06:04:35	0.79	8
2013-10-13 06:19:35	0.79	7
2013-10-13 06:34:35	0.78	7
2013-10-13 06:49:35	0.78	8
2013-10-13 07:04:35	0.78	8
2013-10-13 07:19:35	0.78	7
2013-10-13 07:34:35	0.78	6
2013-10-13 07:49:35	0.78	7
2013-10-13 08:04:35	0.78	7
2013-10-13 08:19:35	0.77	7
2013-10-13 08:34:35	0.77	8
2013-10-13 08:49:35	0.77	7
2013-10-13 09:04:35	0.77	7
2013-10-13 09:19:35	0.77	7
2013-10-13 09:34:35	0.77	7
2013-10-13 09:49:35	0.76	7
2013-10-13 10:04:35	0.76	7
2013-10-13 10:19:35	0.76	7
2013-10-13 10:34:35	0.76	7
2013-10-13 10:49:35	0.76	8
2013-10-13 11:04:35	0.76	7
2013-10-13 11:19:35	0.76	7
2013-10-13 11:34:35	0.76	8
2013-10-13 11:49:35	0.76	7
2013-10-13 12:04:35	0.76	8
2013-10-13 12:19:35	0.75	7
2013-10-13 12:34:35	0.75	7
2013-10-13 12:49:35	0.75	7
2013-10-13 13:04:35	0.75	8
2013-10-13 13:19:35	0.75	7
2013-10-13 13:34:35	0.75	7
2013-10-13 13:49:35	0.75	7
2013-10-13 14:04:34	0.75	7
2013-10-13 14:19:34	0.75	7
2013-10-13 14:34:34	0.75	7
2013-10-13 14:49:35	0.74	7
2013-10-13 15:04:34	0.74	85
2013-10-13 15:19:34	0.74	79
2013-10-13 15:34:34	0.74	83
2013-10-13 15:49:34	0.74	81
2013-10-13 16:04:34	0.74	76
2013-10-13 16:19:34	0.74	88
2013-10-13 16:34:34	0.74	7
2013-10-13 16:49:34	0.74	81
2013-10-13 17:04:34	0.74	86
2013-10-13 17:19:34	0.74	84
2013-10-13 17:34:34	0.74	86
2013-10-13 17:49:34	0.73	83
2013-10-13 18:04:34	0.73	74
2013-10-13 18:19:34	0.73	91
2013-10-13 18:34:34	0.73	7
2013-10-13 18:49:34	0.73	7
2013-10-13 19:04:34	0.73	86
2013-10-13 19:19:34	0.73	78
2013-10-13 19:34:34	0.73	81
2013-10-13 19:49:34	0.73	85
2013-10-13 20:04:34	0.73	84
2013-10-13 20:19:34	0.73	85
2013-10-13 20:34:34	0.73	71
2013-10-13 20:49:34	0.73	86
2013-10-13 21:04:34	0.73	89
2013-10-13 21:19:34	0.73	83
2013-10-13 21:34:34	0.73	90
2013-10-13 21:49:35	0.72	86
2013-10-13 22:04:35	0.72	85
2013-10-13 22:19:35	0.72	84
2013-10-13 22:34:35	0.72	87
2013-10-13 22:49:35	0.72	82
2013-10-13 23:04:35	0.72	79
2013-10-13 23:19:35	0.72	81
2013-10-13 23:34:35	0.72	7
2013-10-13 23:49:35	0.72	7
2013-10-14 00:04:35	0.72	8
2013-10-14 00:19:35	0.72	7
2013-10-14 00:34:35	0.72	7
2013-10-14 00:49:35	0.72	7
2013-10-14 01:04:35	0.72	7
2013-10-14 01:19:35	0.72	7
2013-10-14 01:34:35	0.72	7
2013-10-14 01:49:35	0.72	7
2013-10-14 02:04:35	0.72	7
2013-10-14 02:19:35	0.71	8
2013-10-14 02:34:35	0.71	7
2013-10-14 02:49:35	0.71	7
2013-10-14 03:04:35	0.71	7
2013-10-14 03:19:35	0.71	7
2013-10-14 03:34:35	0.71	7
2013-10-14 03:49:35	0.71	7
2013-10-14 04:04:35	0.71	7
2013-10-14 04:19:35	0.71	7
